osmid,lat,lon
3830520028,37.5795419,127.0396827
3830520034,37.5796996,127.0512952
3830520036,37.5797087,127.0402142
3830520037,37.5797042,127.0435033
3830520038,37.5797175,127.0409079
3830520043,37.579788,127.0404671
3830520047,37.5798345,127.0421152
3830520051,37.5799062,127.0528621
3830520053,37.5798969,127.0408141
3830520055,37.5799509,127.0442898
3830520056,37.5799618,127.0394713
3830520059,37.5800551,127.0516034
3830520060,37.5800676,127.0420178
3830520061,37.5800851,127.0544705
3830520064,37.580126,127.0399926
3830520065,37.5801349,127.0524124
3830520067,37.5801522,127.0523784
3830520069,37.5801979,127.0402594
3830520070,37.580207,127.0432738
3830520071,37.580239,127.0419341
3830520073,37.5802632,127.053149
3830520078,37.5802832,127.0406124
3830520081,37.5803233,127.0410547
3830520082,37.5803106,127.0421828
3830520086,37.5803669,127.0525851
3830520087,37.5803705,127.0418905
3830520090,37.5804043,127.0518827
3830520091,37.5804113,127.0528656
3830520095,37.5806483,127.0462162
3830520097,37.5804457,127.0440714
3830520101,37.5805294,127.0418468
3830520106,37.5806087,127.0549422
3830520107,37.5806114,127.0405878
3830520108,37.5806132,127.041043
3830520109,37.5806139,127.053431
3830520111,37.580592,127.0430978
3830520114,37.5806959,127.0550798
3830520118,37.5807217,127.0435519
3830520120,37.5807695,127.0521569
3830520121,37.5807961,127.0551017
3830520123,37.5808034,127.042998
3830520124,37.5808283,127.0405818
3830520127,37.5808668,127.0541869
3830520129,37.5808913,127.0418266
3830520133,37.580916,127.0434822
3830520138,37.5809781,127.0424683
3830520140,37.5809839,127.0442324
3830520146,37.5810345,127.0428858
3830520151,37.5810894,127.0545401
3830520153,37.5811176,127.052449
3830520155,37.5811361,127.0434064
3830520159,37.5812089,127.0547581
3830520160,37.5812331,127.0391214
3830520161,37.5812404,127.0394871
3830520162,37.5812427,127.051146
3830520163,37.5812477,127.0398587
3830520164,37.5812599,127.0402779
3830520165,37.5812749,127.0405695
3830520167,37.5812979,127.0413164
3830520168,37.5813124,127.0418065
3830520170,37.5813223,127.0539815
3830520171,37.5813361,127.0426263
3830520172,37.5813432,127.0428714
3830520173,37.5813555,127.0433376
3830520175,37.5813764,127.0441252
3830520183,37.5815168,127.0541609
3830520186,37.5815941,127.0543207
3830520188,37.5816402,127.0543941
3830520190,37.5816457,127.03914
3830520192,37.5816607,127.0394708
3830520194,37.5816773,127.0398356
3830520196,37.5816879,127.0540444
3830520197,37.5816976,127.0512186
3830520199,37.5817201,127.0412956
3830520200,37.5817341,127.0531261
3830520201,37.5817362,127.0417863
3830520203,37.5817482,127.054117
3830520206,37.5817712,127.0428504
3830520208,37.5817835,127.0539823
3830520209,37.581791,127.043996
3830520215,37.581847,127.0530921
3830520220,37.5819282,127.039822
3830520221,37.5819427,127.0402377
3830520222,37.5819404,127.0512441
3830520228,37.5820469,127.053929
3830520233,37.5820826,127.0391726
3830520234,37.5820925,127.039813
3830520237,37.5821108,127.0530449
3830520239,37.5821261,127.040546
3830520240,37.5821295,127.0412754
3830520242,37.582157,127.0417662
3830520247,37.5821794,127.0428304
3830520250,37.5821931,127.0429867
3830520251,37.5821972,127.051266
3830520255,37.5822338,127.0438433
3830520258,37.582265,127.0534568
3830520262,37.5823296,127.0512775
3830520263,37.582329,127.0525333
3830520267,37.5823604,127.0503395
3830520270,37.5823823,127.0535984
3830520271,37.5823961,127.0540374
3830520274,37.5824284,127.0512861
3830520275,37.5824426,127.0541287
3830520282,37.5824612,127.0391947
3830520284,37.5824824,127.0397892
3830520287,37.5824868,127.0401985
3830520289,37.5825633,127.0412568
3830520293,37.5825791,127.0526116
3830520295,37.5826234,127.0428174
3830520296,37.5826309,127.0431493
3830520297,37.5826436,127.0437108
3830520299,37.5826631,127.053561
3830520301,37.5826695,127.0444115
3830520302,37.5826765,127.0513047
3830520306,37.5827289,127.0531519
3830520309,37.5827728,127.0533221
3830520324,37.5830092,127.0526206
3830520330,37.5830629,127.0427865
3830520333,37.583101,127.0434409
3830520334,37.5831048,127.0509083
3830520335,37.5831272,127.0525208
3830520338,37.5832682,127.0513354
3830520342,37.583443,127.0499097
3830520344,37.5835066,127.0513393
3830520348,37.5836731,127.0524495
3830520349,37.5837236,127.0513616
3830520350,37.5837268,127.050952
3830520353,37.5838835,127.0514408
3830520357,37.5841221,127.0522516
3830520358,37.5841262,127.0515004
3830520359,37.5842996,127.0524579
3830520360,37.5843023,127.0526818
3830520362,37.5843954,127.0523011
3830520368,37.5846566,127.0516855
3830520371,37.5846571,127.052339
3830520373,37.5846599,127.0524419
3830520379,37.5850937,127.0520363
3830675927,37.5838035,127.0542461
3830675931,37.584445,127.0532074
3830675936,37.5847213,127.0529978
3830675938,37.5847451,127.0533097
3830675939,37.5847451,127.0541207
3830675940,37.584746,127.0535618
3830675941,37.5847466,127.0537462
3830675942,37.584751,127.054695
3830675949,37.5850346,127.052739
3830675950,37.5850477,127.0533073
3830675951,37.585052,127.0537462
3830675953,37.5850544,127.0541421
3830675955,37.5851018,127.0558004
3830679958,37.5851345,127.0541618
3830679962,37.585188,127.0547928
3830679966,37.5852624,127.0546347
3830679969,37.585343,127.0541726
3830679971,37.5853473,127.0537462
3830679973,37.5853617,127.0533047
3830679975,37.5854175,127.0559106
3830679985,37.5856316,127.0541782
3830679986,37.5856469,127.053297
3830679987,37.5856505,127.0537152
3830679993,37.5859038,127.055801
3830679995,37.5859105,127.0541847
3830679997,37.5859243,127.0540605
3830680000,37.5859372,127.0536713
3830680001,37.5859436,127.0532932
3830680003,37.5860287,127.0500508
3830680006,37.5860762,127.0506325
3830680011,37.58619,127.0500626
3830680015,37.5862295,127.0544458
3830680016,37.5862304,127.0541279
3830680017,37.5862316,127.0536896
3830680019,37.5862357,127.0532858
3830680023,37.586299,127.0505866
3830680024,37.5863175,127.0486718
3830680029,37.5864064,127.0499216
3830680034,37.5864481,127.0559837
3830680035,37.5864538,127.048717
3830680039,37.5865218,127.0504978
3830680042,37.5865629,127.0558167
3830680045,37.5865943,127.0491273
3830680048,37.5866492,127.0511152
3830680053,37.5866974,127.0497286
3830680054,37.5867177,127.0566878
3830680055,37.5867042,127.0514732
3830680056,37.5867107,127.0551404
3830680061,37.5867967,127.0547071
3830680062,37.5867608,127.0561401
3830680067,37.5868116,127.0500227
3830680078,37.5869387,127.0512832
3830680081,37.5869376,127.0564453
3830680084,37.586955,127.0507021
3830680089,37.5871534,127.0499011
3830680097,37.5870817,127.0488561
3830680101,37.587128,127.0543013
3830680102,37.5871336,127.0567632
3830680103,37.5871362,127.0537974
3830680104,37.5871413,127.048759
3830680110,37.5872041,127.054188
3830680115,37.5872427,127.0470037
3830680126,37.5873353,127.0436886
3830680129,37.5873676,127.0555561
3830680130,37.5873693,127.0547472
3830680134,37.587409,127.0441054
3830680135,37.5874139,127.0570003
3830680140,37.5875322,127.0445306
3830680144,37.5875566,127.0558684
3830680149,37.5878694,127.0573214
3830680155,37.5877485,127.0561845
3830680173,37.588006,127.0436308
3830680174,37.5880259,127.04405
3830680175,37.5880528,127.0444838
3830680176,37.5880411,127.046743
3830680184,37.5881961,127.0454825
3830680198,37.5885762,127.0466761
3830680201,37.5886739,127.0533537
3830680212,37.5889174,127.0530069
3830680216,37.5889831,127.0537344
3830680219,37.5890955,127.0527691
3830680223,37.5890598,127.0483321
3830680224,37.5890622,127.0542084
3830680225,37.5890779,127.0489033
3830680230,37.5891556,127.0491859
3830680233,37.5893914,127.0550131
3830680236,37.5892045,127.0494641
3830680238,37.5892133,127.0540249
3830680244,37.5892733,127.0497344
3830680247,37.5892953,127.0534943
3830680249,37.5892949,127.0567303
3830680250,37.5892698,127.0561744
3830680253,37.5893414,127.0499554
3830680255,37.5893564,127.0543899
3830680257,37.589434,127.0502494
3830680261,37.5894637,127.0537207
3830680266,37.5895411,127.0501855
3830680269,37.5896095,127.0488717
3830680270,37.5896702,127.0490112
3830680271,37.5896836,127.0534388
3830680272,37.5897185,127.0491221
3830680279,37.5898848,127.0546917
3830680280,37.5899359,127.0496305
3830680281,37.5899361,127.0537334
3830680283,37.589932,127.0561199
3830680286,37.5899409,127.0566907
3830680290,37.5899304,127.04758
3830680291,37.5900353,127.0498505
3830680293,37.5900855,127.0499618
3830680297,37.5901858,127.0475471
3830680299,37.5901601,127.047744
3830680301,37.5902148,127.0473411
3830680309,37.5903077,127.0552649
3830680310,37.5903218,127.0487985
3830680315,37.5903737,127.0542835
3830680322,37.5905154,127.0474305
3830680323,37.5904604,127.0509494
3830680324,37.5904609,127.0510818
3830680332,37.5905634,127.0486553
3830680334,37.5905448,127.0544043
3830680335,37.5905979,127.0493358
3830680338,37.5906551,127.0534574
3830680339,37.5906842,127.0494713
3830680341,37.5907556,127.0523774
3830680343,37.5908369,127.0490907
3830680350,37.5908706,127.0509654
3830680356,37.5910242,127.0524578
3830680360,37.5910695,127.0480625
3830680361,37.5910577,127.0514953
3830680362,37.5910772,127.0484497
3830680363,37.5911001,127.0464639
3830680364,37.5911019,127.0507286
3830680365,37.5911786,127.0497672
3830680370,37.5912189,127.0559696
3830680373,37.5913303,127.0516163
3830680377,37.5914034,127.0549846
3830680379,37.5914959,127.0484652
3830680381,37.5916237,127.0465349
3830680382,37.5916455,127.0462419
3830680384,37.5917234,127.0530628
3830696395,37.5883171,127.0457644
3830770898,37.6030079,127.0641243
3830770899,37.60301,127.0647751
3830770900,37.60301,127.0651569
3830770901,37.60301,127.0664836
3830770902,37.60301,127.0666447
3830770909,37.6031808,127.0637893
3830770923,37.6033495,127.0659627
3830770925,37.6034759,127.0655303
3830770927,37.6034572,127.0669483
3830770932,37.6035266,127.0669264
3830770937,37.6035954,127.0620326
3830770939,37.6036259,127.066895
3830770943,37.6036698,127.0653158
3830770955,37.6039308,127.0651569
3830770956,37.6040055,127.0624394
3830772857,37.6039697,127.0664475
3830772861,37.6040152,127.0664457
3830772868,37.6040572,127.0620351
3830772871,37.6040607,127.0691467
3830772872,37.604069,127.0699068
3830772877,37.6046621,127.0691464
3830772879,37.6043068,127.0667839
3830772882,37.6043556,127.0630491
3830772898,37.605005,127.0667843
3830772904,37.6051161,127.0626309
3830772935,37.6055619,127.0652881
3830865927,37.5971882,127.0568934
3830865929,37.5975515,127.0565918
3830865930,37.5976347,127.0565904
3830865937,37.5982505,127.0557107
3830865940,37.5983271,127.0564818
3830865942,37.5983742,127.056862
3830865945,37.5985011,127.0573052
3830873260,37.59894,127.0577961
3830873264,37.5989875,127.0556074
3830873265,37.5990049,127.0584098
3830873266,37.5990049,127.0587753
3830873267,37.5990305,127.0559643
3830873269,37.5990723,127.0563618
3830873273,37.5991069,127.0567454
3830873274,37.5991589,127.0571852
3830873277,37.5992149,127.0550191
3830873283,37.599301,127.055912
3830873286,37.5993475,127.0563084
3830873287,37.5993544,127.0583401
3830873289,37.5993658,127.0588494
3830873290,37.5993812,127.0575893
3830873291,37.5993917,127.0567167
3830873294,37.5994266,127.0571337
3830873297,37.599487,127.0583195
3830873298,37.5994871,127.0548811
3830873300,37.5994811,127.0575442
3830873301,37.5995135,127.0551531
3830873303,37.5995581,127.0555597
3830873306,37.5996263,127.058298
3830873310,37.5996416,127.0589061
3830873311,37.5996021,127.0578867
3830873332,37.5998722,127.055519
3830873334,37.5998857,127.0556479
3830873355,37.6001122,127.0550505
3830873459,37.6001945,127.0555801
3830873463,37.6002582,127.0542494
3830873468,37.6002926,127.0534005
3830873469,37.6002707,127.0547487
3830873472,37.600326,127.0550672
3830873477,37.600382,127.0574774
3830873479,37.6004319,127.0555213
3830873481,37.6004164,127.0542004
3830873488,37.6005026,127.0546902
3830873491,37.6005782,127.0550044
3830873511,37.6009265,127.0569263
3830873519,37.6010313,127.0568875
3830873521,37.6010355,127.0575249
3830873525,37.6011081,127.0572209
3830873554,37.603,127.0624871
3830873556,37.6031727,127.0612535
3830873657,37.6032209,127.0611956
3830873663,37.6035218,127.0624894
3830873668,37.6038991,127.0613921
3830873669,37.6039306,127.0617765
3830873696,37.6048581,127.0620495
3830942626,37.5919507,127.0572509
3830942639,37.5923973,127.0568894
3830942646,37.5942577,127.0548448
3830942650,37.5929955,127.0500118
3830942656,37.5932252,127.0564195
3830945657,37.5933413,127.057429
3830945659,37.593483,127.0569532
3830945662,37.5937163,127.0566496
3830945663,37.5937341,127.0568495
3830945665,37.5940397,127.0568068
3830945666,37.5940481,127.0579297
3830945669,37.5941258,127.0577735
3830945674,37.5942855,127.0567977
3830945675,37.5943705,127.0577568
3830945676,37.5946308,127.0408948
3830945679,37.5946236,127.0573442
3830945681,37.5946611,127.0577235
3830945682,37.5947058,127.0406092
3830945685,37.594848,127.0585334
3830945693,37.5950428,127.0576832
3830945703,37.5953945,127.056849
3830945705,37.5954798,127.0576265
3830945717,37.5987367,127.0582443
3830945718,37.5987299,127.057824
3830945719,37.5989853,127.0582249
3831105361,37.5938835,127.0678497
3831105362,37.593999,127.0673169
3831105365,37.5940462,127.067099
3831105366,37.5941689,127.0665326
3831105367,37.5944317,127.0675768
3831105371,37.5942713,127.06708
3831105377,37.5945137,127.0683622
3831105379,37.594538,127.0648206
3831105382,37.5945867,127.0677811
3831105383,37.5944864,127.0650675
3831105386,37.5946461,127.0644031
3831105388,37.5946485,127.0676683
3831105389,37.5946336,127.0648566
3831105392,37.5947127,127.0641714
3831105394,37.5947544,127.0675618
3831105397,37.5948302,127.0675552
3831105402,37.5948766,127.0678384
3831105404,37.5948773,127.0639245
3831105406,37.594901,127.0673615
3831105407,37.5949373,127.0655972
3831105412,37.5950134,127.0645283
3831105413,37.5950151,127.0653329
3831105414,37.5950169,127.0671046
3831105416,37.5950218,127.0675825
3831105417,37.5950311,127.0635523
3831105420,37.5950686,127.0631955
3831105422,37.5951011,127.0650614
3831105425,37.595124,127.0640714
3831105427,37.5951392,127.0633041
3831105430,37.5951732,127.0648126
3831105433,37.5952027,127.0668099
3831105448,37.5953627,127.0664037
3831105450,37.5953728,127.0681584
3831105455,37.5954416,127.0662141
3831105857,37.5953943,127.0669131
3831105858,37.5954563,127.0647514
3831105863,37.595488,127.0638581
3831105866,37.5955198,127.0635437
3831105867,37.5955241,127.0624911
3831105868,37.5955429,127.065971
3831105873,37.5956019,127.0643307
3831105874,37.5956024,127.0639013
3831105877,37.5956108,127.0642095
3831105879,37.5956212,127.0622832
3831105881,37.5956566,127.0657244
3831105882,37.5957661,127.0667069
3831105886,37.5957143,127.0636689
3831105891,37.5957617,127.0655057
3831105893,37.5957726,127.0644741
3831105894,37.5957777,127.0630871
3831105895,37.595782,127.0635283
3831105899,37.5958467,127.0643774
3831105901,37.5958599,127.0653123
3831105905,37.5958972,127.0661941
3831105907,37.5959118,127.0627859
3831105908,37.5959527,127.064143
3831105910,37.5960119,127.06225
3831105911,37.5959857,127.0659883
3831105912,37.5959867,127.0650871
3831105917,37.5960572,127.0639118
3831105920,37.5960788,127.0657562
3831105923,37.5961214,127.0637698
3831105925,37.5960535,127.0611882
3831105926,37.5961412,127.0672213
3831105929,37.5961664,127.0655431
3831105942,37.5964009,127.0614827
3831105950,37.5964514,127.0656878
3831105952,37.5964576,127.0659668
3831106057,37.5965336,127.0663644
3831106061,37.5966025,127.065556
3831106063,37.5966007,127.0636946
3831106065,37.5966164,127.0670155
3831106066,37.5966311,127.0669425
3831106076,37.5966945,127.0666358
3831106079,37.5967084,127.0678816
3831106080,37.5967108,127.0661519
3831106083,37.5967359,127.0653819
3831106084,37.5967379,127.0612971
3831106092,37.5969771,127.0611308
3831106093,37.5968693,127.065971
3831106094,37.5968805,127.0651921
3831106098,37.5969508,127.0678646
3831106103,37.5970311,127.0657863
3831106106,37.597042,127.0650103
3831106115,37.5971786,127.065618
3831106116,37.5972009,127.0664012
3831106117,37.5972304,127.0648663
3831106125,37.597321,127.0608114
3831106126,37.5973333,127.0654415
3831106132,37.5973452,127.066193
3831106140,37.5974218,127.0658282
3831106141,37.5974288,127.0678291
3831106142,37.5974336,127.0663073
3831106145,37.597473,127.0652821
3831106146,37.5974963,127.0648036
3831106153,37.5975704,127.065651
3831106358,37.5976221,127.0667992
3831106360,37.5976394,127.0648905
3831106361,37.5976412,127.0665338
3831106364,37.5976609,127.0655429
3831106369,37.5976924,127.0670492
3831106370,37.5977514,127.0661806
3831106380,37.5978013,127.0678006
3831106381,37.5978039,127.0665436
3831106382,37.5978137,127.0660723
3831106386,37.597873,127.0657207
3831106391,37.5979669,127.061925
3831106392,37.5979959,127.0653865
3831106395,37.5980344,127.0619566
3831106398,37.5980511,127.0654399
3831106409,37.598116,127.0651529
3831106422,37.5982082,127.066845
3831106423,37.5982137,127.0672367
3831106439,37.598277,127.0613752
3831106443,37.5982857,127.0674836
3831106448,37.5983287,127.0664783
3831106450,37.5983402,127.0669996
3831106461,37.5984816,127.0658561
3831106466,37.5985441,127.0668712
3831106472,37.5986197,127.0677137
3831106473,37.598672,127.0655443
3831106475,37.5986302,127.0674714
3831106477,37.5986387,127.0672476
3831106479,37.5986476,127.0670128
3831106481,37.5986537,127.0668798
3831106486,37.59869,127.0664676
3831106488,37.5987453,127.0653503
3831106499,37.598831,127.0662153
3831106520,37.599013,127.06593
3831106526,37.5990656,127.0669095
3831106530,37.5991056,127.0670928
3831106540,37.5992102,127.0670713
3831106548,37.5992396,127.0676377
3831106556,37.5993042,127.0662282
3831106658,37.5993482,127.0676326
3831106664,37.5993942,127.0670983
3831106670,37.5994844,127.0663633
3831106677,37.5995533,127.0676183
3831106682,37.5995906,127.0676158
3831106684,37.5996054,127.0671352
3831106697,37.5997937,127.0675281
3831106698,37.5997942,127.0671794
3831106702,37.5998662,127.0669018
3831106738,37.6001641,127.0670873
3831106752,37.6002527,127.0671315
3831106753,37.6002571,127.0668487
3831106755,37.6002923,127.0625252
3831106758,37.6002973,127.0620043
3831106763,37.6003935,127.0672083
3831106771,37.6004807,127.0669685
3831106775,37.6005568,127.0674668
3831106779,37.6006526,127.0670277
3831106787,37.6008559,127.0620358
3831106788,37.6008582,127.0625339
3831106789,37.6008597,127.0628384
3831106791,37.6008612,127.0631613
3831106792,37.6008627,127.0634755
3831106793,37.6008639,127.063735
3831106795,37.6008654,127.0640488
3831106796,37.6008667,127.0643142
3831106798,37.6008679,127.0645735
3831106799,37.6008682,127.0646454
3831106801,37.6008703,127.0650882
3831106802,37.6008716,127.0653523
3831106803,37.6008727,127.0655987
3831106804,37.600874,127.0658729
3831106805,37.6008806,127.0661232
3831106806,37.6008995,127.0666112
3831106810,37.6009352,127.0672881
3831106811,37.6009827,127.0663615
3831106812,37.6010144,127.0674485
3831106815,37.6010417,127.0666105
3831106820,37.6012706,127.0669949
3831106827,37.6016893,127.0661356
3831106828,37.6016898,127.0658781
3831106829,37.6016902,127.0656266
3831106830,37.6016908,127.0653535
3831106831,37.6016912,127.0650985
3831106832,37.6016922,127.064582
3831106833,37.6016872,127.0671726
3831106834,37.6016927,127.0643228
3831106835,37.6016932,127.0640574
3831106836,37.6016938,127.0637448
3831106837,37.6016943,127.0634894
3831106838,37.6016949,127.0631834
3831106839,37.6016955,127.062861
3831106840,37.6016957,127.0666075
3831106841,37.6016961,127.0625599
3831106842,37.6016964,127.0667103
3831106843,37.6016971,127.0620575
3831106855,37.6018933,127.0663532
3831106856,37.6018958,127.0661369
3831106858,37.6019156,127.0666786
3831106860,37.6019357,127.0663536
3831106868,37.6021168,127.066113
3831106871,37.6022116,127.0658861
3831106873,37.6022427,127.0658278
3831106876,37.6022857,127.0657075
3831106878,37.6023575,127.0671499
3831106883,37.6024864,127.06639
3831106888,37.6025418,127.0656466
3831106889,37.6025444,127.0634929
3831106890,37.6025451,127.0631723
3831106891,37.6025457,127.062861
3831106892,37.6025463,127.0625442
3831106893,37.6025472,127.06207
3831106900,37.6026527,127.065051
3831106909,37.6027379,127.0653167
3831106918,37.6028,127.0664146
3831106921,37.60301,127.0644176
3831106926,37.603,127.0625495
3831106927,37.603,127.062861
3831106928,37.6030025,127.0634945
3831106929,37.60301,127.0650408
3831106930,37.60301,127.0652491
3831106931,37.6030102,127.0657249
3831106932,37.60301,127.0660984
3831106933,37.6030255,127.0673183
3831106939,37.604328,127.0672065
3831106942,37.6047729,127.0671884
3831123390,37.6000955,127.0700911
3831123411,37.6014395,127.0676401
3831123413,37.6014799,127.0683873
3831123434,37.6028046,127.0678575
3831123436,37.6025719,127.0705676
3831123437,37.6026197,127.0711155
3831193165,37.5889227,127.0569921
3831193168,37.5894478,127.0580122
3831193172,37.5902589,127.060515
3831193173,37.5903748,127.0568992
3831193179,37.5904774,127.0580328
3831193182,37.5904756,127.0576737
3831193186,37.5905144,127.0573227
3831193187,37.5905297,127.0569566
3831193192,37.5907744,127.0593987
3831193195,37.5909186,127.0612687
3831193197,37.590864,127.0580729
3831193199,37.5908935,127.0573328
3831193201,37.59092,127.0569825
3831193203,37.5909827,127.0624713
3831193214,37.5909512,127.0608926
3831193216,37.5911496,127.0598982
3831193220,37.5911652,127.0596051
3831193223,37.5911886,127.0567259
3831193224,37.591212,127.0589461
3831193227,37.5912716,127.0581049
3831193230,37.5912977,127.0603636
3831193235,37.5913417,127.0601284
3831193237,37.5913525,127.0640099
3831193241,37.5913779,127.0595582
3831193242,37.5913845,127.0593543
3831193246,37.5914302,127.0585314
3831193248,37.5914532,127.0636644
3831193970,37.5916224,127.0603419
3831193979,37.5917172,127.0595258
3831193981,37.5917261,127.0593827
3831193982,37.5917315,127.0592952
3831193984,37.5917436,127.0600316
3831193985,37.5917456,127.0589703
3831193988,37.5917621,127.0585576
3831193991,37.5917755,127.0581546
3831194001,37.5919067,127.0598418
3831194004,37.5919279,127.0601141
3831194007,37.5919725,127.063137
3831194018,37.5920227,127.0659602
3831194026,37.5920838,127.0598783
3831194035,37.5921516,127.0651123
3831194037,37.5921599,127.0607563
3831194038,37.5921602,127.0603027
3831194050,37.5923367,127.0604079
3831194052,37.5923388,127.0595846
3831194055,37.5923417,127.059323
3831194056,37.5923446,127.0598725
3831194059,37.5923682,127.0650466
3831194061,37.5923704,127.0590131
3831194062,37.5923546,127.0587342
3831194063,37.59236,127.0586174
3831194065,37.5924098,127.0658754
3831194068,37.5923739,127.0582365
3831194070,37.5923984,127.0580329
3831194080,37.5924915,127.0656712
3831194086,37.5925408,127.0598681
3831194105,37.5926526,127.0584447
3831194112,37.5926931,127.0654306
3831194125,37.5927644,127.0593349
3831194130,37.5927828,127.0590552
3831194138,37.5927557,127.0578946
3831194139,37.5928565,127.058599
3831194147,37.5931855,127.0614528
3831194379,37.5931127,127.0582659
3831194403,37.5931591,127.0582904
3831194413,37.5932665,127.058122
3831194421,37.5933841,127.0686231
3831194443,37.593578,127.0617215
3831194557,37.5937761,127.0589739
3831194568,37.5938057,127.0615158
3831194586,37.5943675,127.0632317
3831194594,37.5941864,127.0621563
3831194595,37.5941875,127.0617676
3831194596,37.5941987,127.0605854
3831194603,37.5942757,127.0636852
3831194604,37.5942803,127.0601073
3831194613,37.5943569,127.0618508
3831194618,37.5943756,127.0636849
3831194623,37.5944398,127.061732
3831194624,37.5944491,127.0612424
3831194625,37.594463,127.0594133
3831194626,37.5944734,127.0632088
3831194634,37.5947032,127.0622162
3831194635,37.5946327,127.0614499
3831194636,37.5946583,127.0631714
3831194639,37.5947839,127.061978
3831194640,37.5947884,127.0601224
3831194645,37.5948504,127.0626462
3831194650,37.5948971,127.0634947
3831194651,37.5949402,127.0631172
3831194656,37.5951155,127.0601352
3831194657,37.5951467,127.0606174
3831194658,37.5951737,127.0617168
3831194662,37.5952455,127.0620166
3831194666,37.5952617,127.0601273
3831194670,37.5952792,127.0614593
3831194671,37.595305,127.0607602
3831194674,37.5953714,127.0618835
3831194675,37.5953871,127.0608201
3831194678,37.5955082,127.0608999
3831194679,37.5956186,127.0605479
3831194680,37.5957368,127.0610622
3831194681,37.595792,127.0603359
3831194684,37.596025,127.0599607
3831194685,37.5962909,127.0606637
3831326470,37.5838711,127.0655299
3831326472,37.5840127,127.0654832
3831326486,37.5844183,127.0718901
3831326487,37.5844273,127.0658956
3831326488,37.5844331,127.0675163
3831326491,37.5845181,127.0664416
3831326494,37.5845747,127.066715
3831326495,37.5843609,127.0654923
3831326498,37.5847193,127.0674296
3831326508,37.5851234,127.0659609
3831326514,37.5851622,127.0600095
3831326515,37.5851836,127.0655021
3831326519,37.5852638,127.059759
3831326520,37.5852994,127.0604698
3831326525,37.5854194,127.060947
3831326529,37.5855349,127.0604754
3831326532,37.5855886,127.0609269
3831326541,37.5857164,127.0624271
3831326542,37.5857125,127.062735
3831326543,37.5857197,127.0601331
3831326545,37.585763,127.0630167
3831326546,37.5857642,127.0661939
3831326547,37.5857644,127.0604415
3831326550,37.5858026,127.0599663
3831326552,37.5858258,127.0618246
3831326553,37.5858285,127.0594615
3831326554,37.5858348,127.0621387
3831326758,37.5858641,127.0664422
3831326760,37.5859064,127.0608954
3831326761,37.5859152,127.0670399
3831326762,37.585918,127.0604641
3831326767,37.585962,127.0658211
3831326769,37.5860261,127.0600131
3831326771,37.5860595,127.0608764
3831326772,37.5860849,127.0614525
3831326775,37.5861902,127.0602298
3831326777,37.5862305,127.0600521
3831326779,37.5862615,127.0614114
3831326782,37.5862979,127.0617317
3831326783,37.5863238,127.0586247
3831326784,37.5863296,127.0620372
3831326785,37.5863483,127.0608269
3831326786,37.586359,127.0623196
3831326789,37.586389,127.0626063
3831326790,37.5864194,127.0628974
3831326796,37.5864978,127.0600954
3831326799,37.5865034,127.0573909
3831326800,37.5865214,127.0637089
3831326801,37.58653,127.0613783
3831326806,37.5865944,127.0577313
3831326809,37.5866093,127.0571708
3831326810,37.5866132,127.0574415
3831326812,37.5866235,127.0588016
3831326815,37.5866632,127.060773
3831326821,37.5867632,127.0569718
3831326824,37.5868206,127.0613424
3831326829,37.5869086,127.0580659
3831326831,37.5867363,127.0632811
3831326832,37.5869376,127.0581719
3831326835,37.5869558,127.0584517
3831326838,37.5869737,127.0576077
3831326843,37.5870351,127.0591973
3831326844,37.5870358,127.0573891
3831326845,37.5870434,127.0593589
3831326852,37.5870485,127.0630232
3831326854,37.5870956,127.059673
3831326855,37.5871006,127.0571609
3831326863,37.5871709,127.0629572
3831326865,37.5871984,127.056854
3831326867,37.5872282,127.0596467
3831326872,37.587282,127.0593554
3831326874,37.5872876,127.0607254
3831326877,37.5873519,127.0612767
3831326882,37.5874486,127.0604864
3831326887,37.5875222,127.0628339
3831326889,37.5875253,127.0604983
3831326894,37.5875973,127.0602039
3831326895,37.5876068,127.0584973
3831326897,37.5876162,127.057925
3831326899,37.5876355,127.0614691
3831326900,37.5876386,127.0600742
3831326903,37.5876807,127.0567231
3831326905,37.5877082,127.0598781
3831326911,37.5877708,127.0627466
3831326912,37.5877804,127.0575516
3831326914,37.5877988,127.0605448
3831326917,37.587823,127.0586065
3831326919,37.5878415,127.0596477
3831326922,37.5878631,127.0586316
3831326927,37.5878928,127.0594294
3831326928,37.5878932,127.0614254
3831326931,37.5879079,127.0632206
3831326934,37.5879594,127.057188
3831326937,37.5880476,127.0577439
3831326938,37.5880481,127.0626563
3831326939,37.5880717,127.0606259
3831326946,37.5881042,127.0602637
3831326952,37.588166,127.0598879
3831326956,37.5882672,127.0592686
3831326957,37.5883044,127.0625773
3831326958,37.5883158,127.0599396
3831326962,37.588332,127.0625669
3831326963,37.588336,127.0607329
3831326966,37.5883646,127.0584072
3831326970,37.5884145,127.0613403
3831326976,37.5885073,127.062513
3831326978,37.58853,127.06223
3831326980,37.5885511,127.0629305
3831326986,37.5886038,127.0600326
3831326987,37.588616,127.0606399
3831326993,37.5886705,127.0613002
3831327003,37.5887791,127.0600341
3831327004,37.5887904,127.0603953
3831327005,37.5886728,127.0595575
3831327006,37.5887919,127.0622802
3831327007,37.5888272,127.0610807
3831327018,37.589029,127.0617627
